lambda1,P11_Pow(I1),P11_Pow(I2),P11_Exp(I1),P11_Exp(I2),P11_Pow(I4),P11_Pow(I6),P11_Exp(I4),P11_Exp(I6),lambda2,P22_Pow(I1),P22_Pow(I2),P22_Exp(I1),P22_Exp(I2),P22_Pow(I4),P22_Pow(I6),P22_Exp(I4),P22_Exp(I6)
1.5954773869346734,0.22972686038629966,0.7928358010432561,0.000505418075702915,0.0001144517430397237,0.4066879408379366,0.05601275760888429,0.03078728326995456,0.3211521172163077,1.5954773869346734,0.2297268603862997,0.7928358010432555,0.0005054180757029148,0.0001144517430397237,0.0,0.0,0.0,0.0
1.6030150753768844,0.23320251984475115,0.7977409950983312,0.0005169144554071481,0.0001152297711890788,0.41484021211944055,0.056123029106388105,0.03130477596562807,0.321227417651217,1.6030150753768844,0.23320251984475138,0.7977409950983323,0.0005169144554071486,0.00011522977118907894,0.0,0.0,0.0,0.0
1.6105527638190953,0.23669290782005684,0.8025935450868849,0.000528554811367365,0.00011600076172269496,0.4230822360340505,0.05622986614764743,0.03182638633888704,0.32129876361689524,1.6105527638190953,0.23669290782005684,0.8025935450868851,0.0005285548113673654,0.00011600076172269501,0.0,0.0,0.0,0.0
1.6180904522613067,0.2401981462496117,0.8073946296233647,0.0005403408949364721,0.0001167648753860011,0.43141457371403646,0.05633339103019134,0.03235215750281531,0.32136638127374817,1.6180904522613067,0.24019814624961172,0.8073946296233661,0.0005403408949364722,0.00011676487538600126,0.0,0.0,0.0,0.0
1.6256281407035176,0.24371835586586132,0.8121453928324192,0.0005522745068557059,0.00011752226829443293,0.4398377871552158,0.05643372115579347,0.03288213309210472,0.32143048275128056,1.6256281407035176,0.24371835586586127,0.8121453928324178,0.000552274506855706,0.00011752226829443276,0.0,0.0,0.0,0.0
1.6331658291457285,0.24725365617739115,0.8168469455586715,0.0005643574976850727,0.0001182730920927417,0.44835243921425316,0.0565309692479101,0.03341635726941068,0.32149126709029985,1.6331658291457285,0.2472536561773911,0.8168469455586709,0.0005643574976850727,0.00011827309209274162,0.0,0.0,0.0,0.0
1.6407035175879396,0.2508041654533472,0.8215003665276421,0.0005765917682705585,0.00011901749410805806,0.4569590936059762,0.056625243558516884,0.03395487473180263,0.32154892111668354,1.6407035175879396,0.25080416545334727,0.821500366527643,0.0005765917682705584,0.00011901749410805814,0.0,0.0,0.0,0.0
1.6482412060301508,0.25437000071090726,0.8261067034600083,0.0005889792702477582,0.00011975561749697544,0.4656583149007142,0.05671664806490662,0.03449773071731181,0.32160362025209027,1.6482412060301508,0.25437000071090743,0.8261067034600098,0.0005889792702477586,0.00011975561749697563,0.0,0.0,0.0,0.0
1.6557788944723617,0.2579512777055436,0.8306669741413291,0.0006015220065816271,0.00012048760138691549,0.4744506685216576,0.05680528265697853,0.03504497101157694,0.3216555292665339,1.6557788944723617,0.2579512777055436,0.8306669741413286,0.0006015220065816272,0.00012048760138691543,0.0,0.0,0.0,0.0
1.6633165829145728,0.26154811092383606,0.8351821674492192,0.0006142220321420916,0.00012121358101201802,0.48333672074223766,0.05689124331551882,0.03559664195458978,0.3217048029773265,1.6633165829145728,0.261548110923836,0.8351821674492188,0.0006142220321420915,0.00012121358101201794,0.0,0.0,0.0,0.0
1.670854271356784,0.2651606135786159,0.8396532443398848,0.0006270814543153377,0.00012193368784379197,0.4923170386835246,0.05697462228194427,0.036152790447541494,0.3217515868985173,1.670854271356784,0.26516061357861587,0.8396532443398834,0.0006270814543153376,0.00012193368784379178,0.0,0.0,0.0,0.0
1.678391959798995,0.26878889760623736,0.8440811387958209,0.0006401024336506294,0.0001226480497167504,0.5013921903116468,0.05705550821995363,0.03671346395977147,0.32179601784461137,1.678391959798995,0.2687888976062373,0.8440811387958203,0.0006401024336506293,0.0001226480497167503,0.0,0.0,0.0,0.0
1.6859296482412058,0.27243307366578884,0.8484667587363943,0.0006532871845425694,0.00012335679094924252,0.5105627444352298,0.0571339863695068,0.037278710535820186,0.32183822449204175,1.6859296482412058,0.2724330736657888,0.8484667587363937,0.0006532871845425692,0.00012335679094924247,0.0,0.0,0.0,0.0
1.6934673366834172,0.2760932511400718,0.8528109868929408,0.0006666379759487473,0.00012406003245968772,0.519829270702854,0.057210138693528076,0.037848578802587185,0.3218783279015798,1.6934673366834172,0.2760932511400719,0.8528109868929405,0.0006666379759487474,0.00012406003245968774,0.0,0.0,0.0,0.0
1.7010050251256281,0.27976953813818595,0.8571146816499351,0.0006801571321427902,0.00012475789187840373,0.5291923396005286,0.05728404401770757,0.03842311797659605,0.321916442004614,1.7010050251256281,0.279769538138186,0.857114681649936,0.0006801571321427904,0.0001247578918784038,0.0,0.0,0.0,0.0
